Open,High,Low,Close,Volume,ADX,RSI,OBV,Ticker
13.53070625245034,13.705822796850002,13.495683166243175,13.694148063659668,45289800.0,35.02297494845983,,-1254415900.0,INTC
13.764189203213416,14.003515559927921,13.705816676691095,13.84591007232666,78862600.0,30.685537536486155,,-1175553300.0,INTC
13.419794920220399,13.840075182252209,13.27970149954313,13.828401565551758,91423500.0,30.209365056750794,,-1266976800.0,INTC
13.770033103883847,13.880940845588205,13.688312195977408,13.787545204162598,62486500.0,31.11835795424772,,-1329463300.0,INTC
13.86926467231735,13.921799854336122,13.501518398185937,13.513193130493164,63304300.0,33.925529935877066,,-1392767600.0,INTC
13.577398668644285,13.612421740913819,13.367258008300302,13.484003067016602,53173300.0,37.4174270030478,,-1445940900.0,INTC
13.39060848770578,13.600748050729646,13.32639858917332,13.48984146118164,54626000.0,40.05683772110823,,-1391314900.0,INTC
13.460661007458787,13.600754486891022,13.419800548461554,13.466498374938965,51506100.0,40.28686867508727,,-1442821000.0,INTC
13.44897943649978,13.536537670220895,13.32639701859954,13.332234382629395,41690800.0,41.10225923695033,,-1484511800.0,INTC
13.41396270455792,13.64161557474326,13.297218699192788,13.618266105651855,55358800.0,39.66930336681507,,-1429153000.0,INTC
13.682468079984746,13.828398836898602,13.670793352224441,13.717491149902344,58127600.0,37.316254402812376,,-1371025400.0,INTC
13.530700444569062,13.583235608011675,13.151280685655017,13.22132682800293,84900700.0,35.195534589979694,,-1455926100.0,INTC
13.273867659146799,13.659124946648287,13.250519306182623,13.641613960266113,63804900.0,33.74177118853893,,-1392121200.0,INTC
13.788040898750166,14.045760474982455,13.782183483310192,13.99304485321045,63945100.0,31.21815956672585,,-1328176100.0,INTC
14.045758300493695,14.063330544093178,13.85832550418291,14.051615715026855,37057500.0,30.041370323633284,,-1291118600.0,INTC
14.104338704789313,14.379630628691858,14.028194510412245,14.35034465789795,49974300.0,30.06099100795137,,-1241144300.0,INTC
14.280054333641017,14.444058646864665,14.180480485824514,14.37962818145752,39967500.0,28.275198646675886,,-1201176800.0,INTC
14.350344903248969,14.561207471572441,14.32691523246272,14.526062965393066,39819700.0,26.48260339934413,,-1161357100.0,INTC
14.766210706844532,14.830641180835826,14.596350071578573,14.783782958984375,82211500.0,25.082392929522097,,-1079145600.0,INTC
14.871643188477307,14.906787695600315,14.678352868053668,14.719353675842285,40317600.0,24.340158540420138,,-1119463200.0,INTC
14.760350481800588,14.88335286250814,14.742778234333294,14.85992431640625,31035000.0,24.022776313603973,,-1088428200.0,INTC
14.748642265918855,14.854073563640013,14.666640641997216,14.690069198608398,37542700.0,24.015004679116142,,-1125970900.0,INTC
14.701783824129055,14.731069798769049,14.414777027341504,14.590495109558105,49435300.0,23.17663760408586,,-1175406200.0,INTC
14.731063472054498,14.789636513366785,14.59048884321771,14.707634925842285,39396500.0,23.361032263709358,,-1136009700.0,INTC
14.830634965348285,14.88335058248668,14.684202943783331,14.818920135498047,38919000.0,24.21531320360168,,-1097090700.0,INTC
14.8364957785589,14.93606962071787,14.684206307187068,14.789637565612793,34916400.0,27.161020872693655,,-1132007100.0,INTC
14.69006901649884,15.38122874437975,14.678354179744309,15.32265567779541,86040000.0,30.38108294029252,,-1045967100.0,INTC
15.31093757405177,15.767806055298799,15.275794188475256,15.603801727294922,80686900.0,34.89166805535889,,-965280200.0,INTC
15.56865100804304,15.902515806721789,15.5452224677575,15.703368186950684,45653800.0,39.23268191691417,,-919626400.0,INTC
15.77951276724491,15.87322915866832,15.662366719371892,15.732654571533203,78716200.0,43.314324305612026,,-840910200.0,INTC
15.785374384416793,15.890804514949627,15.650656058336077,15.685800552368164,56364700.0,47.25031401326208,,-897274900.0,INTC
15.66237020483643,15.732658072639428,15.592083454221191,15.627226829528809,50114500.0,50.46886215535361,,-947389400.0,INTC
15.779520785161441,15.984525914513016,15.691661763207359,15.920095443725586,49840000.0,52.41791979809542,,-897549400.0,INTC
15.89081103694448,16.10167361892916,15.87909731798065,16.066530227661133,51722600.0,53.72053221367619,,-845826800.0,INTC
15.978663662759702,15.978663662759702,15.691657015382336,15.756086349487305,47747700.0,53.85230335521461,,-893574500.0,INTC
15.838091196599741,15.890805707227395,15.5920853058565,15.621371269226074,50918500.0,54.20594488054214,,-944493000.0,INTC
15.621375316375303,15.633090151633342,15.246509525623546,15.31679630279541,65558600.0,54.76492565208657,,-1010051600.0,INTC
15.416365881369865,15.416365881369865,14.84235251959687,15.053215026855469,104607200.0,53.68956192985532,,-1114658800.0,INTC
14.80721091138614,15.299222742364293,14.742780444866524,15.275793075561523,80102100.0,52.285230176760656,,-1034556700.0,INTC
15.34022346113149,15.709231773823864,15.299222661631005,15.592086791992188,75565800.0,48.98799331796748,,-958990900.0,INTC
15.439793431582935,15.750228616782488,15.410506355591087,15.650654792785645,46475500.0,44.406235881976386,,-912515400.0,INTC
15.621371062756905,15.726802316994497,15.515939808519311,15.597941398620605,107658500.0,40.16860132325311,,-1020173900.0,INTC
15.574517200079134,15.75609267907984,15.533516393581058,15.568659782409668,69675900.0,36.22658327846308,,-1089849800.0,INTC
15.568660367495006,15.627233429202715,15.45151424407959,15.45151424407959,72050600.0,32.827790867518225,,-1161900400.0,INTC
15.445656477792577,15.49251469927488,15.100076675415039,15.100076675415039,45251900.0,30.40241691660412,,-1207152300.0,INTC
15.111791660543988,15.287510843733887,15.03564746319345,15.11764907836914,45877700.0,28.494863938070846,,-1161274600.0,INTC
15.141074498529001,15.340222179916841,14.994642445578407,15.158645629882812,34541900.0,27.505782685941824,,-1126732700.0,INTC
15.164503670883436,15.275792348523906,15.105931741040195,15.2113618850708,26452100.0,26.99988373665884,,-1100280600.0,INTC
15.228934134336543,15.316793146289356,15.158646254461521,15.2113618850708,16616900.0,26.95408876504564,,-1100280600.0,INTC
15.246507584486778,15.287508385481638,14.89507039180678,14.912641525268555,28968400.0,27.31301516779055,,-1129249000.0,INTC
14.947786717358067,15.018073488829444,14.85407027727084,14.900928497314453,26518000.0,27.511317808466313,,-1155767000.0,INTC
14.883357555616156,14.965359168611755,14.649066434780025,14.684209823608398,26749300.0,28.83525599872902,,-1182516300.0,INTC
14.649059030942503,14.731060602493372,14.567057459391634,14.619771957397461,31681600.0,30.639805168954904,,-1214197900.0,INTC
14.754498328409253,15.018075431300698,14.584636560538298,14.97707462310791,56401200.0,32.38685217686813,,-1157796700.0,INTC
14.99463977135101,15.19378741722175,14.988782356215081,15.176215171813965,46188800.0,34.23006315615176,,-1111607900.0,INTC
15.187939103081039,15.504231889637827,15.176224265789356,15.387086868286133,54876800.0,34.28775432093843,,-1056731100.0,INTC
15.510088710306537,15.597947752230079,15.351941764531166,15.410514831542969,45703200.0,33.69772971730696,,-1011027900.0,INTC
15.45736276357093,15.527650620594951,15.281644796792259,15.504220962524414,39457800.0,32.843544730175736,,-971570100.0,INTC
15.398792957504257,15.46907970694761,15.182073059480487,15.299219131469727,47031300.0,30.963956228239077,,-1018601400.0,INTC
15.305080464224686,15.422226574749278,15.17036321915308,15.310937881469727,52999900.0,29.295876997392046,,-965601500.0,INTC
15.258220099258164,15.533513085148382,15.152789955227558,15.2113618850708,54026700.0,27.048752623018487,,-1019628200.0,INTC
15.205504966587196,15.334365897713248,14.95950017193852,15.105932235717773,46308900.0,23.479447339069534,,-1065937100.0,INTC
14.988784264136589,15.08250068386519,14.830637386899133,14.947783470153809,88055500.0,20.774022098764682,,-1153992600.0,INTC
13.39560704951675,13.506894624940674,13.09688547494012,13.237460136413574,282028400.0,20.53432011054179,,-1436021000.0,INTC
13.354602798631861,13.395604711946257,13.114454320872776,13.120311737060547,196293400.0,20.832989267978167,,-1632314400.0,INTC
13.143749441423587,13.161320583546702,12.739596414763124,12.745453834533691,155195000.0,21.808000909514003,,-1787509400.0,INTC
12.839161586750715,12.845019002538647,12.358864664018474,12.50529670715332,155081900.0,23.11567821027885,,-1942591300.0,INTC
12.610733213486029,12.645876605674603,12.440871436396053,12.464301109313965,105641800.0,24.522489852673612,,-2048233100.0,INTC
12.534587544638814,12.546302380771547,12.358869471400899,12.423298835754395,110311300.0,27.357310476987646,,-2158544400.0,INTC
12.53458656665079,12.739591714225385,12.458442372105575,12.587302207946777,101961600.0,32.04451914931298,,-2056582800.0,INTC
12.739590074956954,12.827449093415602,12.622443972220067,12.692731857299805,75188600.0,36.99851475921902,,-1981394200.0,INTC
12.786446266971497,12.845019309060735,12.645871636270037,12.681015014648438,60422500.0,41.8916131436693,,-2041816700.0,INTC
12.704442759196185,12.716156472094246,12.446722083248142,12.452579498291016,79350800.0,47.00985528842976,,-2121167500.0,INTC
12.440867756505371,12.645872865145353,12.43501034000846,12.622443199157715,71658400.0,51.905040885909216,,-2049509100.0,INTC
12.62829796339418,12.698585829406912,12.405721769198037,12.417436599731445,87473400.0,56.705830085936874,,-2136982500.0,INTC
12.440976406558448,12.458631933782355,12.199689813577546,12.205574989318848,101402300.0,62.288070978488726,,-2238384800.0,INTC
12.270316924874269,12.270316924874269,12.06434016104278,12.12907600402832,66858200.0,67.53809529047786,,-2305243000.0,INTC
12.134956268226519,12.32327741975379,12.076105627753597,12.16438102722168,95298200.0,68.2939178610464,,-2209944800.0,INTC
12.229116843990155,12.264426779280868,12.087875980344702,12.16438102722168,77601800.0,69.0954417559173,,-2209944800.0,INTC
12.223235351568118,12.505717163994198,12.193809461221896,12.358591079711914,81803900.0,67.42414049321435,,-2128140900.0,INTC
12.370358510485415,12.558679674234936,12.24677204522312,12.529254913330078,83023300.0,63.968658454832344,,-2045117600.0,INTC
12.464528368053886,12.617539708087069,12.39979249890967,12.435102462768555,65889500.0,59.965407827602235,,-2111007100.0,INTC
12.464520734022509,12.635186390217338,12.435094846759384,12.576336860656738,60125600.0,55.882777185748985,,-2050881500.0,INTC
12.564561843872072,12.635181702135556,12.482170512588128,12.56456184387207,67175700.0,50.371840886971604,,-2118057200.0,INTC
12.570447019141097,12.623412474079915,12.464516109263462,12.56456184387207,70607000.0,45.524867949391535,,-2118057200.0,INTC
12.358592360092604,12.38213307480846,12.099650110633503,12.12907600402832,116649100.0,42.50640541933445,,-2234706300.0,INTC
12.158496898264914,12.211462367004756,12.064336314390241,12.134957313537598,67212800.0,38.83346915141023,,-2167493500.0,INTC
12.017253806422785,12.034909333574548,11.711231404020511,11.858357429504395,138566500.0,36.285388750741284,,-2306060000.0,INTC
11.876013355812898,12.058449319249545,11.699461445808774,11.940749168395996,85297300.0,33.65973688010991,,-2220762700.0,INTC
11.881901177323568,12.081992713057291,11.846590113970949,11.98194694519043,73154000.0,30.25239622477687,,-2147608700.0,INTC
12.046684945665671,12.235007300956111,12.023145352806297,12.07611083984375,87156900.0,25.34909103408689,,-2060451800.0,INTC
12.093762132216183,12.364474676362532,12.064337368116336,12.123188018798828,93248100.0,21.77109014677615,,-1967203700.0,INTC
12.19969157457937,12.358587975083424,12.164381637517133,12.240886688232422,80722800.0,18.193089259465413,,-1886480900.0,INTC
12.17026392151364,12.26442447962156,11.993712033199497,12.05844783782959,86237800.0,19.008398641277637,,-1972718700.0,INTC
11.752425045513112,12.052562234757787,11.687690365663569,11.958401679992676,202812000.0,22.484036507807758,,-2175530700.0,INTC
12.023142383436264,12.099647444438544,11.905441080758958,11.946636199951172,81728300.0,25.748357273541586,,-2257259000.0,INTC
11.858358683568223,11.88778456526639,11.670037530630418,11.80539321899414,90707500.0,28.99666768636889,,-2347966500.0,INTC
11.77596664428711,11.881897557103994,11.664150556037907,11.77596664428711,82850000.0,33.27136432061404,,-2430816500.0,INTC
11.799512870481003,11.864248714221329,11.611191640490675,11.62296199798584,69718300.0,36.91372748422187,,-2500534800.0,INTC
11.670039071121007,11.78185519136897,11.64061430802127,11.681809425354004,61506700.0,38.16224188576302,,-2439028100.0,INTC
11.740657652419626,12.064334469686496,11.58764644639887,11.611186027526855,80524700.0,38.39797838790363,,-2519552800.0,INTC
11.611186824900459,11.711232577150517,11.558221360622039,11.6288423538208,69318400.0,36.42678781000965,,-2450234400.0,INTC
11.64649928489192,11.752429103719304,11.61118822280005,11.723004341125488,69788800.0,34.174285199668105,,-2380445600.0,INTC
11.799511308573788,11.81716684247946,11.558224624277535,11.564109802246094,66058200.0,32.70220420740865,,-2446503800.0,INTC
11.622956860246601,11.634727212538872,11.41698018506217,11.499371528625488,110821300.0,34.032942280024244,,-2557325100.0,INTC
11.446409602866327,11.740661766204967,11.446409602866327,11.546455383300781,58650100.0,35.91123822580316,,-2498675000.0,INTC
11.64061450958252,11.958406221996828,11.534683564616824,11.64061450958252,124284600.0,36.65449043370809,,-2374390400.0,INTC
11.569992960502502,11.793625194337713,11.534683021337946,11.75831413269043,84910700.0,34.668338949124845,,-2289479700.0,INTC
11.758311076501005,11.864241988944112,11.587645479495674,11.593530654907227,84336400.0,32.32912719271297,,-2373816100.0,INTC
11.622954794378577,11.664149897596916,11.364012702385963,11.534679412841797,60424100.0,28.645790174402038,,-2434240200.0,INTC
11.546456919233421,11.723007791728584,11.546456919233421,11.62296199798584,60280300.0,25.818682572833545,,-2373959900.0,INTC
11.622954897049445,11.687690701240033,11.511138814124534,11.522909164428711,72692200.0,22.805910936942322,,-2446652100.0,INTC
11.540573416903577,11.746549090574211,11.48172274336201,11.664158821105957,78986300.0,20.111427257005317,,-2367665800.0,INTC
11.711230795691007,11.787736953558777,11.564104777849456,11.593530654907227,70641700.0,18.230695060887026,,-2438307500.0,INTC
11.640608933608114,11.699458432637053,11.387552046847595,11.452286720275879,87499200.0,16.339315026557685,,-2525806700.0,INTC
11.581760470137148,11.593530821129013,11.38166899320524,11.387554168701172,73344300.0,15.405784368252702,,-2599151000.0,INTC
11.41109879645282,11.47583463306465,11.32870854802536,11.358133316040039,67093000.0,15.116495418144373,,-2666244000.0,INTC
11.381675294167923,11.493491445527825,11.346365344126982,11.464065551757812,73019400.0,14.832523864042543,,-2593224600.0,INTC
11.469949191140888,11.534685026263707,11.375788588680198,11.405213356018066,51707700.0,13.250092415115784,,-2644932300.0,INTC
11.452291183245753,11.511141827691095,11.322820663452147,11.322820663452148,54523300.0,11.440811185293056,,-2699455600.0,INTC
11.358134895121603,11.458180691756654,11.328710123016101,11.39344596862793,52152400.0,12.681657423367747,,-2647303200.0,INTC
11.434636063156569,11.452290469652246,11.25220008697803,11.275739669799805,60169600.0,14.935630618425568,,-2707472800.0,INTC
11.263971266202647,11.340477449197492,11.240431679307713,11.252202033996582,44072500.0,17.234048233229277,,-2751545300.0,INTC
11.293397970874796,11.528799469287643,11.281627615333433,11.446409225463867,77378500.0,17.47825574327737,,-2674166800.0,INTC
11.422864587745686,11.493485574234859,11.175692818757328,11.293394088745117,76273800.0,17.635410792101702,,-2750440600.0,INTC
11.33459435929727,11.464064917270461,10.946181562894688,11.411099433898926,78082100.0,18.95828241489419,,-2672358500.0,INTC
11.369897136589659,11.534678661207735,11.299277284954986,11.511137962341309,103771800.0,19.678045555348923,,-2568586700.0,INTC
11.634730424194144,11.734776201329964,11.416983336610459,11.446409225463867,127052000.0,19.020146093336518,,-2695638700.0,INTC
11.487602865191345,11.770084626839639,11.193350749520354,11.216890335083008,92182400.0,19.98530116938208,,-2787821100.0,INTC
11.140384779153871,11.328705945138157,11.122729248911835,11.12861442565918,67594200.0,21.357765438557685,,-2855415300.0,INTC
11.146273925703102,11.299285208181752,11.034457772645034,11.269859313964844,90281100.0,22.370539634389104,,-2765134200.0,INTC
11.269855341061698,11.522912329702795,11.252200933238258,11.46994686126709,85359800.0,22.267981754477606,,-2679774400.0,INTC
11.411101729741572,11.887791175992337,11.29928668455674,11.817170143127441,134460200.0,22.535271911190097,,-2545314200.0,INTC
11.764199309631644,11.928980896537446,11.717119016584663,11.75831413269043,89978400.0,23.245407759266897,,-2635292600.0,INTC
11.805394079704753,11.864244724909167,11.452291330960957,11.46994686126709,75869800.0,21.036845646984766,,-2711162400.0,INTC
11.55822573454183,11.605306040329825,11.481720658567474,11.528800964355469,52909500.0,18.705532523307816,,-2658252900.0,INTC
11.546544192856329,11.753577736779706,11.309934911904774,11.333595275878906,68692200.0,15.433069583204599,,-2726945100.0,INTC
11.404577139472606,11.505136211815037,11.363169533485333,11.440068244934082,42441200.0,15.360802313010806,,-2684503900.0,INTC
11.49331132744144,11.623446199314445,11.457820203883797,11.540633201599121,51087200.0,14.250615466573834,,-2633416700.0,INTC
11.617524348184425,11.960608026646842,11.617524348184425,11.895541191101074,102795400.0,13.84523875186925,,-2530621300.0,INTC
11.789067413696682,11.889626486906652,11.706254457491498,11.771321296691895,66287600.0,13.518654512813622,,-2596908900.0,INTC
11.74174674914508,11.818644340781791,11.53471320948036,11.582035064697266,60520500.0,13.269912112062096,,-2657429400.0,INTC
11.582039162705879,11.59386991275662,11.363174799736866,11.451904296875,56976700.0,13.118478321593384,,-2714406100.0,INTC
11.40457886811494,11.546544439721092,11.256697923328273,11.262613296508789,66530900.0,12.552211469770858,,-2780937000.0,INTC
11.274444437323513,11.4459868980003,11.23895332168916,11.428240776062012,62462200.0,12.105817548700832,,-2718474800.0,INTC
11.392747877317364,11.4459851065577,11.197545079516809,11.274442672729492,67068600.0,11.899818020726608,,-2785543400.0,INTC
11.215286982564363,11.250779211113985,11.031914981358266,11.037830352783203,83390900.0,12.97305967392087,,-2868934300.0,INTC
11.0792442151177,11.173887964566969,10.937278590943798,11.031922340393066,76112600.0,14.173073662348289,,-2945046900.0,INTC
10.64742931798368,10.931360495685114,10.611938202831553,10.86037826538086,189166200.0,16.53097021885512,,-3134213100.0,INTC
10.724322540966453,10.913611043679357,10.629678853730876,10.653340339660645,84566300.0,18.624690503942894,,-3218779400.0,INTC
10.724325542759676,10.807139638452204,10.582359972169426,10.617852210998535,89346200.0,21.346981895986108,,-3308125600.0,INTC
10.65334361903724,10.682919357311887,10.505462671179826,10.58236026763916,108894700.0,24.377642708082107,,-3417020300.0,INTC
10.629681053388957,10.682918279505857,10.493630865864423,10.677002906799316,68212600.0,27.96019902867334,,-3348807700.0,INTC
10.724326812462484,10.830801285071695,10.653344582884475,10.77756404876709,61157600.0,31.388788311670933,,-3287650100.0,INTC
10.771645325799753,10.777560697799073,10.511375727280694,10.535036087036133,65587400.0,35.11364764280381,,-3353237500.0,INTC
10.58236295923082,10.75982081874084,10.51138071802072,10.659261703491211,76030000.0,39.81099751749411,,-3277207500.0,INTC
10.677006279719134,10.736158897229185,10.523211053732268,10.67109203338623,76997200.0,44.1895030478526,,-3200210300.0,INTC
10.68883407265958,10.830799638474897,10.623766098570133,10.783477783203125,71258300.0,47.5212992482581,,-3128952000.0,INTC
10.801221386987399,10.854458602802262,10.582357152166093,10.635594367980957,63914200.0,50.42705907997487,,-3192866200.0,INTC
10.677000905719053,10.68291627731694,10.452222426208259,10.523205757141113,82277100.0,54.41226214068115,,-3275143300.0,INTC
10.51729227263559,10.523207645294857,10.251106144178463,10.28659725189209,108997200.0,56.81488996360946,,-3384140500.0,INTC
10.197870231348036,10.268853584155568,10.085480392836992,10.120972633361816,114389700.0,58.8807373507924,,-3498530200.0,INTC
10.120973194435038,10.209701544181671,10.115057820686305,10.150548934936523,83418800.0,59.98051663771771,,-3415111400.0,INTC
10.203784059068525,10.262936656073833,9.90802220228393,9.973090171813965,64666000.0,61.194829669628916,,-3479777400.0,INTC
9.931686395347098,10.227448332624967,9.908024898808586,10.1268892288208,116064700.0,61.74645940168098,,-3363712700.0,INTC
10.345749217048345,10.558698106780863,10.345749217048345,10.487714767456055,117591300.0,59.63564051824778,,-3246121400.0,INTC
10.529122887312587,10.74798718347424,10.511377895895478,10.718411445617676,71506000.0,55.761264760068904,,-3174615400.0,INTC
10.682916964567392,10.925441574473869,10.671087348852371,10.824882507324219,83664700.0,50.22345153391692,,-3090950700.0,INTC
10.949100274644262,11.025997834301348,10.765728302968476,10.789388656616211,61509400.0,45.40617574982729,,-3152460100.0,INTC
10.813054226922787,10.889951815654863,10.688833656519305,10.73615550994873,50887900.0,40.41905569361291,,-3203348000.0,INTC
10.777564448611518,11.002344149846266,10.765734828737772,10.884038925170898,53899700.0,36.046918055235324,,-3149448300.0,INTC
10.913612346714267,10.966849568170776,10.736154565778609,10.795307159423828,45409300.0,32.405431440380646,,-3194857600.0,INTC
10.795312364896139,10.818973865060496,10.647431373596191,10.647431373596191,48909400.0,28.647858288997988,,-3243767000.0,INTC
10.736155368814662,10.842629819691687,10.718410379163135,10.813054084777832,36205800.0,25.31688366425011,,-3207561200.0,INTC
11.031917371497999,11.061494235030711,10.677002906799316,10.677002906799316,61133200.0,23.368425051614853,,-3268694400.0,INTC
10.718408193528768,11.067406081666151,10.688831336404084,11.037830352783203,65687300.0,22.242923028623352,,-3203007100.0,INTC
11.096987730909522,11.45190227197973,11.04375049333688,11.428240776062012,76666000.0,22.650180170018906,,-3126341100.0,INTC
11.404576810136284,11.428237170346716,11.20345867125922,11.2389497756958,54002100.0,24.15008443021324,,-3180343200.0,INTC
11.398667049889088,11.469649293708688,11.321768302801695,11.451904296875,25048100.0,25.817271809446872,,-3155295100.0,INTC
11.357259240359417,11.392750358167396,11.085157661852136,11.091073036193848,51632300.0,27.901149883479285,,-3206927400.0,INTC
11.1265603353997,11.203459047208256,11.091069229772163,11.150221824645996,35026000.0,30.452679734094012,,-3171901400.0,INTC
11.067408948531213,11.20937564302081,10.943189501155354,10.978680610656738,57542500.0,31.66398581421523,,-3229443900.0,INTC
11.02600185308165,11.073323705866645,10.712495001471792,10.753901481628418,43060600.0,30.984971969803105,,-3272504500.0,INTC
10.68291530399034,11.043745040893553,10.647424205878412,11.043745040893555,76813100.0,30.60268915483451,,-3195691400.0,INTC
10.984597337965095,10.990512711651668,10.570531334084402,10.576445579528809,76732200.0,30.684843488639437,,-3272423600.0,INTC
10.535038263771872,10.694749956027428,10.464056041597456,10.48180103302002,78659200.0,31.49429864061614,,-3351082800.0,INTC
10.481801857027955,10.706581544149108,10.458141490523825,10.576445579528809,65420500.0,32.220059506111646,,-3285662300.0,INTC
10.552785873413086,10.71841296227553,10.452226770932716,10.552785873413086,63855500.0,32.388362462433605,,-3349517800.0,INTC
10.617849443743145,10.807136821864175,10.428560937380345,10.771644592285156,69040900.0,31.758535734978114,,-3280476900.0,INTC
10.795309356169252,11.026003277263612,10.6770041448048,10.937274932861328,84949400.0,29.02683183034224,,-3195527500.0,INTC
10.62968405925929,10.64743018239718,10.097312775787891,10.115058898925781,136083600.0,29.22064798524955,,-3331611100.0,INTC
10.055902109750066,10.292511345507585,9.961258415447059,10.144630432128906,82603200.0,28.406014521128174,,-3249007900.0,INTC
10.16237848829017,10.446309625412562,10.144632369129253,10.339835166931152,54838700.0,26.93060801014347,,-3194169200.0,INTC
10.339832972153793,10.511375369570858,10.239273908071123,10.375325202941895,47364300.0,26.737883080687904,,-3146804900.0,INTC
10.404903682505287,10.493632026432584,10.203785501207623,10.351666450500488,58194900.0,27.10085629785653,,-3204999800.0,INTC
10.493629271888452,10.576442220716848,10.304341886999655,10.333917617797852,54399100.0,28.198304627583987,,-3259398900.0,INTC
10.410817766876708,10.801223334413413,10.398987021619968,10.753901481628418,67306400.0,28.611069104215403,,-3192092500.0,INTC
10.694753245682477,10.742075117768763,10.635600623514014,10.647431373596191,42813200.0,28.843254352576896,,-3234905700.0,INTC
10.582358312095959,10.582358312095959,10.35166443710642,10.446308135986328,39658000.0,28.906377627648176,,-3274563700.0,INTC
10.44631181101044,10.523210548554607,10.387159196340072,10.404905319213867,41676800.0,28.35752204225048,,-3316240500.0,INTC
10.404902975368548,10.410852169914497,10.244278126706444,10.309718132019043,58432000.0,28.640646888580758,,-3374672500.0,INTC
10.476291654501052,10.511985685309728,10.268074394513672,10.404902458190918,52987200.0,28.47345000438705,,-3321685300.0,INTC
10.339466972731511,10.404907003377643,10.26807887992962,10.303772926330566,32853500.0,27.923298860789007,,-3354538800.0,INTC
10.381103930832788,10.500084378693021,10.285919118667616,10.32756233215332,45404900.0,29.049561714365804,,-3309133900.0,INTC
10.47629305496375,10.60717194188654,10.315668192813327,10.351362228393555,56902300.0,25.976241588800317,,-3252231600.0,INTC
10.333516103848217,10.601223081182262,10.29187173721615,10.559579849243164,56529900.0,23.412276053758564,,-3195701700.0,INTC
10.506038685699291,10.583377092415134,10.327567359681684,10.357312202453613,41429700.0,20.767579668390006,,-3237131400.0,INTC
10.434651079868337,10.732104059777562,10.428701884106983,10.630970001220703,61408800.0,19.300079414600166,,-3175722600.0,INTC
10.809441314249092,10.815390509998865,10.672613216083512,10.78564453125,49983300.0,18.35645774710516,,-3125739300.0,INTC
10.868930379428885,11.118790887048844,10.785642787093645,11.071198463439941,68487700.0,18.867049866058064,,-3057251600.0,INTC
11.11284256990906,11.124740960424194,10.910574469923677,11.04145336151123,63929800.0,20.370780373264232,,-3121181400.0,INTC
10.946269035339357,11.0236074427292,10.90462580121853,10.946269035339355,61895700.0,22.06237340719076,,-3183077100.0,INTC
10.886775704703934,10.916521675570362,10.755896836969951,10.857030868530273,55186800.0,24.14712557836802,,-3238263900.0,INTC
10.809442748593675,10.952220061454673,10.755901114434149,10.910576820373535,67402200.0,26.68129688680086,,-3170861700.0,INTC
10.9938608583662,11.041453285405721,10.851083577247634,10.934370040893555,58397100.0,30.345231031837354,,-3112464600.0,INTC
10.934370116260972,11.047402556768796,10.892726884150976,11.04145336151123,48177800.0,34.17581145740901,,-3064286800.0,INTC
10.976013109690614,11.303210865065374,10.964114720664266,11.243720054626465,67059700.0,38.2006538978687,,-2997227100.0,INTC
11.338904311011936,11.57091834625481,11.315108668882765,11.529273986816406,68405300.0,41.911463679705435,,-2928821800.0,INTC
11.576865558506382,11.71964393960317,11.428139118332194,11.707745552062988,74624700.0,46.22243451921838,,-2854197100.0,INTC
11.677995309471402,11.898110859639331,11.636352103013428,11.802926063537598,70874700.0,50.18230361675411,,-2783322400.0,INTC
11.791038573005945,11.80293696718356,11.618516396203814,11.642312049865723,46176100.0,54.70410025530549,,-2829498500.0,INTC
11.838622437986478,11.86836840187968,11.630405229504072,11.8267240524292,68302800.0,58.74952854525474,,-2761195700.0,INTC
11.868371448838529,11.910014674287547,11.683949829431748,11.892167091369629,80198200.0,62.15656158858708,,-2680997500.0,INTC
11.677999551801985,11.791031963744295,11.463834250118225,11.487629890441895,76688700.0,62.63646491433979,,-2757686200.0,INTC
11.44003694677524,11.600661766639558,11.338902927011702,11.434087753295898,76842800.0,63.00278156458548,,-2834529000.0,INTC
11.457887553958392,11.624461611304683,11.422193518345948,11.57091999053955,49942000.0,63.51460660887587,,-2784587000.0,INTC
11.451933547677376,11.636353978004006,11.374596313892807,11.541169166564941,57210500.0,63.63082627025259,,-2841797500.0,INTC
11.529277744560423,11.820782682175757,11.493583702386498,11.749393463134766,58584500.0,63.967627936185615,,-2783213000.0,INTC
11.76723982960581,11.89216953158786,11.660156579510895,11.796984672546387,63946600.0,62.66784289863837,,-2719266400.0,INTC
11.749388175518883,11.791031395096482,11.600661742917378,11.76723575592041,53450900.0,61.184076180081966,,-2772717300.0,INTC
11.850527385729398,11.874323035328212,11.594717628056666,11.606616020202637,71462900.0,58.75342251010513,,-2844180200.0,INTC
11.576863240270905,11.749386420978157,11.564965989805806,11.689895629882812,54073800.0,54.98008959951485,,-2790106400.0,INTC
11.68990198264914,11.719647961708214,11.445990627830135,11.55307388305664,62041700.0,49.709795642525464,,-2852148100.0,INTC
11.606612553325828,11.713695781267718,11.564969327946823,11.594714164733887,60897400.0,44.80568623599821,,-2791250700.0,INTC
11.570917276780992,11.69584693947092,11.38649567753491,11.416241645812988,59113600.0,40.82666968125212,,-2850364300.0,INTC
11.410296279677624,11.517379532013852,11.321060614295117,11.344856262207031,48765500.0,37.66042837021471,,-2899129800.0,INTC
11.40434662321511,11.606614728412112,11.32106015684917,11.547123908996582,55961500.0,34.18756957042442,,-2843168300.0,INTC
